nick,sig,date,text,forward,comment,like,情感倾向
一閃棟人心,微博个人认证,2022年01月,#年夜饭#【#小老虎除夕也吃上年夜饭#】哈尔滨东北虎林园三胞胎小老虎正在全球征名！这三只虎宝宝现在已经7个月大了，正是能吃长身体的时候～@领克汽车和Ta的车主们关注到了这三个可爱的小家伙，承包了他们全年的口粮！今晚，小老虎们的名字将揭晓！虎宝宝叫啥名好？@央视新闻L央视新闻的微博视频​展开c,0,0,0,0
粉红液压机,未认证,2022年01月,适合和摇蚊搭伙过日子没有爱但有责任的婚姻育有一儿一女三胎在即夫妻一年do七次i（打野食不定​,0,0,0,1
hi巧克力豆豆,未认证,2022年01月,#春晚段子大考#既然要宣传三胎，为什么不让TFBOYS合体！​,0,0,3,0
碳烤屾牛乳,未认证,2022年01月,三胎给你飞出来,20,0,0,0
Ares我哋去饮茶啦,未认证,2022年01月,#父与子小品#明明讲三胎，可是不配出现“妈”​,0,0,1,2
苦命额落素,未认证,2022年01月,家里多个母老虎[福气虎][暴发虎][虎爪比心][许愿虎]//@落魄山小钻风:哈哈哈//@不再拿螺丝戳你了://@猥琐猥琐到煞根:螺太想要女儿//@不再拿螺丝戳你了://@搪瓷七厂少女:仔细一看有5只//@吴易平的第三个围脖:三胎,0,0,0,2
仲夏夜芝烤鱼,未认证,2022年01月,对对还三胎了,0,0,0,0
风水命理-刘老师,微博个人认证,2022年01月,八字中的命宫是什么？有什么影响作用？很多人看八字，都习惯只看年月日时四柱的结构配置和生克关系，而往往忽略了命宫的作用，从而造成了断命方面的一些偏差和失误，殊不知命宫对命局的影响也十分明显和关键。命宫，是指一个人出生时，在东方升起的星座，古人称为人命之归宿。故此，八字推导命运，​展开c,1,0,2,0
大波沒用麼,微博个人认证,2022年01月,//@嗲味妻妻妹:眼睛都放光了，三胎宝妈老公奖励多大红包啊,0,0,1,0
想睡温暖被窝,未认证,2022年01月,、、象都要谈恋爱都要生三胎拉、,0,0,0,0
流浪的星星也想回家,未认证,2022年01月,#还得是沈腾马丽#确实...第一个小品给我尬麻了...如果再加上三胎我能当场尬穿​,0,0,18,2
巴山夜雨话嘟嘟,未认证,2022年01月,主旋律解读：第一个小品让大家不要都往体制内挤，人生应该是原野不应该是轨道生小孩好（对标三胎政策第二个小品情感感化失信人员赶紧还钱提到了元宇宙还挺新颖第三个小品以婆媳关系为切入点鼓励短视频平台创作（有的不太好笑但央sh的小品估计很多限制又好笑又有立意属实不易​,0,0,0,2
我生来就是高山而非流水,未认证,2022年01月,真的很用心我以为是三胎小品结果不是，还好还好！！！不愧是你啊贾玲//@TheSammin:李焕英的售后吗，姐真的很用心了//@heyzzq:“来世我做妈妈你做女儿”呜呜呜呜太好哭了,0,0,0,0
WB说我一年只能修改一次ID,未认证,2022年01月,#还得是沈腾马丽#幸好这个不是三胎但感觉模式有点点像卖拐​,0,0,2,2
一个十分正经的小号,未认证,2022年01月,至少喜上加喜不是二胎三胎而是单身女性勇敢追爱（我在说什么）​,0,0,1,0
西门小环,未认证,2022年01月,做社/会/主义的好大象🐘//@小王子的玫瑰花妖:大象也要响应国家政策生三胎呀//@甲壳咪璐璐:大象也要生娃,0,1,1,0
JA草莓旺仔冰,微博个人认证,2022年01月,#春晚#贾玲张小斐的小品刚看名字《喜上加喜》还以为是催生三胎还好不是新颖的短视频题材广东人那段贾玲演的就是dy的杠精吧还有前面的阴阳怪气好讽刺好内涵啊哈哈哈哈然后莫名其妙的煽情没了孙涛那个小品bgm一出我和我弟说情况不对结果是手机铃声还好还好少了煽情和教育人已经比​展开c,0,0,0,2
匿名大叔叔,微博个人认证,2022年01月,//@吴路空_雷王计划:出钱投资高新技术产业不出力，当资本家？//@来栖川开水:倒是也没宣传三胎，但这到底讲了个什么…,0,0,0,2
zunzun咚隆隆隆咚镪,未认证,2022年01月,大象都要给给国家生三胎，辛苦了真是。​,0,0,0,0
碧晨姐姐的一个小迷弟,未认证,2022年01月,#春晚小品#容我毒舌一下吧，以前很多人骂蔡明潘长江钉子户，现在的春晚小品选择标准真的就还不如蔡明潘长江呢我是不知道这导演的选择品味在哪谐音梗，婆媳关系，地域歧视，强制三胎，永远是土梗，舞台设计也不如往年。现在的春晚存在价值可能就摇红包了吧，今年的红包还比以前难摇很多，我现在​展开c,1,2,9,2
每天要睡二十五个小时,未认证,2022年01月,比我想象中好点我以为要张口就三胎呢​,0,1,0,0
小藤_阿东小太阳,未认证,2022年01月,#贾玲张小斐春晚小品喜上加喜#不是催婚不是催三胎真的太好了（看到喜上加喜这个名字真的疯狂咯噔）前半段我以为要讽刺杠精呢hhh​,0,0,12,2
当年改成啥了来着,未认证,2022年01月,太好了喜上加喜不是指三胎……松了一口气看完俩小品就觉得开心麻花和大碗尽力了…​,0,0,2,0
Hoseok_kiri,未认证,2022年01月,看的时候就觉得，这个社会该有女性导演女性言语//@句點白:真好，贾玲小斐不会让大家失望的//@句點白:我都惊了，大家之前一直担心会是催三胎的故事,0,0,1,0
梁音余绕,未认证,2022年01月,三个岳母，是不是三胎，是不是三胎，还剩多少包袱，全给我交出来！​,0,0,0,0
兔叽要开心噢,未认证,2022年01月,过去两个春晚小品了，出题人是不是反押题了，我押主题要输了，来个冬奥，三胎那些的好吗​,0,1,0,1
酥小团呀,未认证,2022年01月,#春晚##喜上加喜#居然不是他们猜的三胎，有些许出乎意料​,0,1,3,0
瑹瑹熹甜甜z,未认证,2022年01月,#张小斐大衣##贾玲张小斐春晚小品喜上加喜#哼哼竟然猜错了不是三胎也不是生娃，我看大家这次应该都预测不准了目前出来的仨预测都不准​,0,0,7,2
羡有忘机语,微博个人认证,2022年01月,#贾玲张小斐春晚小品喜上加喜#我也以为是三胎，没想到是黄昏恋​,1,0,2,0
好不祁来了,未认证,2022年01月,贾玲小斐真的好！！//@句點白:真好，贾玲小斐不会让大家失望的//@句點白:我都惊了，大家之前一直担心会是催三胎的故事,0,0,0,0
非著名骑驴找驴表演者,未认证,2022年01月,喜上加喜不是三胎哈哈哈预言家都是狼跳的吧​,0,0,0,0
豆本豆豆奶_,未认证,2022年01月,可以说跟三胎没半毛钱关系，对大碗这点自信还是有的再就是张斐在央视打光怎么都这么好看​,0,0,3,0
落跑,未认证,2022年01月,大象都要生三胎😅​,0,0,0,2
三花-芝士芋圆海燕,未认证,2022年01月,谢谢feeling渴死我了渴死我了！！谢谢斐玲的《喜上加喜》谢谢不是三胎​,0,0,0,0
秀黑233,未认证,2022年01月,#春晚##喜上加喜#贾玲张小斐的小品竟然不是有关生三胎的，超赞​,0,0,2,0
溺水烧刀子,微博个人认证,2022年01月,#小品喜上加喜#居然不是关于三胎​,0,0,0,0
赵你头上来一下,未认证,2022年01月,没猜到吧喜上加喜竟然不是三胎唱歌还得是韩红​,0,1,2,0
Skylar_Alpha,未认证,2022年01月,#春节#《喜上加喜》不是三胎我真的会感恩🙏🙏​,0,0,1,0
eito号冲浪板,未认证,2022年01月,贾玲和小斐这个小品还不错，之前看名字还以为要催三胎​,0,0,0,0
Float_re泺,未认证,2022年01月,结婚，三胎，今年基调了是吧​,0,0,0,0
差不多得乐乐,未认证,2022年01月,#春晚段子大考#看到节目单上《喜上加喜》一开始以为是三胎后来又觉得是冬奥会结果妹想到是短视频哈感觉和高考命题作文一样​,0,0,7,0
盯中二_Lee_卡奔,未认证,2022年01月,#春晚#我怎么感觉看到现在前面的押题三胎之类的网络流行语都还没押中有点反常​,0,2,1,1
是个小枕头了,未认证,2022年01月,#春晚#贾玲张小斐的小品也还是不错呀！之前有人预测不会要说二胎三胎的事儿，幸好不是以及也不是刻意煽情上升什么高度，配上贾玲的表演（特别脸部表演）就很好笑！好的，我的春晚到此结束​,0,0,7,0
嘻嘻哈哈哇哇呀呀-,未认证,2022年01月,#春晚#今年的春晚包袱为啥都是催婚三胎黄昏恋啊……​,0,1,4,2
无处安放的糊涂范,未认证,2022年01月,二胎妈妈的第一百三十六天除夕夜八点多就哄两个娃娃睡觉了这就是生了娃后我的除夕夜的生活今年还好禁止放爆竹不至于害怕孩子醒了可是没有了爆竹声的除夕夜好像又和其他日子没什么区别似的现在左边一个妹妹右边哥哥窗外北风呼呼刮的声音因为老张被困在了北京没办法我妈这几天来我家住​展开c,0,0,0,1
七十七号过期胶卷,未认证,2022年01月,居然不是催三胎感动了（bushi​,0,0,0,1
小动物收藏家zZ,未认证,2022年01月,EXO周边出售及中转收张艺兴金珉锡都暻秀漂亮小卡片专卡捆着其他贵卡一起收专卡不单收多张来顺便收张艺兴三胎有没有瑕无所谓要有卡的好价收都佛收​,0,14,2,0
小杨根本睡不醒,未认证,2022年01月,他张叔一出来我寻思要说贾玲生三胎呢​,0,0,0,0
Sebby身上的展展,微博个人认证,2022年01月,刚刚报完节目名，“这世界那么多人”我妈说，这世界这么多人，还要生三胎啊​,1,3,8,0
转运小狗的秘密,未认证,2022年01月,#春晚#不是三胎​,0,0,0,1
无事包经办事处主任,未认证,2022年01月,我妈听到韩红的歌名：“这么多人还放开三胎？？别生了”​,0,2,5,0
碧晨姐姐的一个小迷弟,未认证,2022年01月,#春晚#容我毒舌一下吧，以前很多人骂蔡明潘长江钉子户，现在的春晚小品选择标准真的就还不如蔡明潘长江呢我是不知道这导演的选择品味在哪谐音梗，婆媳关系，地域歧视，强制三胎，永远是土梗，舞台设计也不如往年。现在的春晚存在价值可能就摇红包了吧，今年的红包还比以前难摇很多，我现在都没​展开c,0,0,4,2
程漪2400,未认证,2022年01月,结婚，三胎，喜上加喜的春晚奠定了2022的新年基调​,0,0,0,0
新的一年我要换一个新的昵称,未认证,2022年01月,#春晚#喜上加喜不是三胎很有精神​,0,0,1,0
爆爆住,微博个人认证,2022年01月,#贾玲张小斐春晚小品喜上加喜#竟然不是响应三胎号召看来我猜错了​,0,0,7,0
Sy_酸奶菌,未认证,2022年01月,真不错我就想问问这些猜三胎的有没有觉得脸疼​,0,0,1,0
DAT_LUna,未认证,2022年01月,吓死我了还好贾玲这个不是三胎​,0,0,4,2
不过稚气与枉然,未认证,2022年01月,喜上加喜竟然不是催三胎的，amazing！​,0,0,0,0
社死的小蝴蝶,未认证,2022年01月,#春晚#我还以为是三胎呢，竟然不是​,0,0,1,2
屁话垃圾站,未认证,2022年01月,还好喜上加喜不是三胎​,0,0,0,0
弦之zzz,未认证,2022年01月,喜上加喜不是三胎🙏🙏🙏🙏感天动地​,0,0,1,0
·小困甜甜圈·,未认证,2022年01月,居然不是三胎​,0,0,1,1
唔咦唔啊啊亲亲哇拉哇拉,微博个人认证,2022年01月,#春晚##喜上加喜#不是三胎就好​,0,0,2,0
迪达超人不会飞,未认证,2022年01月,sb春晚，但凡你整点我爷我奶能看懂的节目，我也不至于现在在这儿听我爷教育我研究生毕业就要解决婚姻问题，最好以后再生个三胎，才能有人养老，气死我了气死我了气死我了​,0,3,8,2
记取我们简单的故事_,微博个人认证,2022年01月,//@川渝美丽女明星-:在酒店拉开窗帘鞠躬、飞机上接ss的信、在ss面前为了突出自己吼队友、在机场和ss甜蜜互动、马嘉祺这个媚ss湳的人设什么时候能被撕碎啊，全世界只有屏幕前的马夫不愿意相信吧。祝福马嘉祺和职高ss五年抱仨，早日退团争做三胎奶爸。,0,0,0,0
AntigoneEve,未认证,2022年01月,#春晚#这个小品，笑点在哪里？算了，只要不让贾玲或张小斐生三胎就行。​,0,0,6,1
kendall0506,未认证,2022年01月,#贾玲张小斐春晚小品喜上加喜#昨天都说是二胎三胎，看来大家都没猜中啊​,0,0,1,0
垂耳呆呆兔,未认证,2022年01月,原来不是三胎，是老伴追求者啊哈哈哈哈哈哈哈哈哈哈哈，还得是贾玲#春晚#​,0,0,4,0
里昂羊羊羊羊羊,微博个人认证,2022年01月,不会贾玲要和老头子生三胎吧😅😅😅​,0,4,16,1
银猪撞撞,未认证,2022年01月,晦气死了的话建议博主创死自己如果打算和割割们拼三胎的话当我没说,0,0,2,2
花椒不吃胡萝卜,未认证,2022年01月,小品就罢了，虽然大象那个节目很迷惑，但是不要从催生那个点去骂，大象生宝宝是好事啊！！！多少科学家费劲巴拉就是想让大象多生宝宝啊绝大部分动物一生的意义不就是繁衍吗何况濒危动物，种群数量增长是大好事啊，就像熊猫妈妈生三胎全国上下不也要欢呼生命的奇迹吗，平常气话​展开c,0,0,1,2
IADADHD,未认证,2022年01月,力丸看春晚哈哈哈哈哈哈哈哈哈和我生个三胎吧,0,0,0,0
然式又懒又丧又废,未认证,2022年01月,照这个节奏估摸着不是三胎，但还是得说好难看哦​,0,0,0,2
曾經我是不安河水__,未认证,2022年01月,春晚什么时候能放弃研究婆媳关系的小品？？？您这样是无法说服年轻人生三胎的​,0,1,13,2
萌兰萌不萌,未认证,2022年01月,#春晚段子大考#父与子一胎，大象一胎，今晚能催到三胎吗​,0,0,0,0
